0,1,2
1.2179515988403228e-33,0.0,1.0
1.2084753728437056e-207,1.0,0.0
0.0,1.0,0.0
8.689822785685813e-49,1.0,1.8109374350289e-201
0.0,1.0,0.0
5.783327321593474e-44,0.0,1.0
1.9188088397682357e-69,0.0,1.0
8.209371668848629e-18,0.0,1.0
1.2428659137998608e-23,0.0,1.0
0.0,1.0,0.0
8.493530226972924e-30,0.0,1.0
5.067918042460894e-62,1.0,3.0074138650143835e-226
